title,rank,date,artist,url,region,chart,trend,streams
God's Plan,37,2018-07-17,Drake,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9,Latvia,top200,MOVE_DOWN,1597.0
Dream Girl - Remix,9,2019-12-30,"Ir Sais, Rauw Alejandro",https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX,Chile,viral50,NEW_ENTRY,
Slå mig hårt i ansiktet,199,2019-10-23,Thomas Stenström,https://open.spotify.com/track/2Lv9FudgITbthtKK1B5wxY,Sweden,top200,MOVE_UP,16829.0
HP,132,2020-03-06,Maluma,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,Ecuador,top200,MOVE_UP,6351.0
Mirchi,150,2021-07-09,"DIVINE, MC Altaf, Stylo G, Phenom",https://open.spotify.com/track/7zKzD5wM18bQSiJTAxTpwH,India,top200,MOVE_DOWN,45209.0
你不屬於我 - 《比悲傷更悲傷的故事》影集版片尾曲,42,2021-12-02,Eric Chou,https://open.spotify.com/track/5Y47GrCrjQY44qFv8Gt0Gm,Singapore,viral50,MOVE_UP,
Déjala Que Vuelva (feat. Manuel Turizo),74,2019-05-30,Piso 21,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G,Mexico,top200,MOVE_DOWN,106569.0
LOYAL (feat. Drake),41,2019-12-06,PARTYNEXTDOOR,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS,Canada,top200,MOVE_DOWN,80549.0
Candy Paint,108,2017-12-03,Post Malone,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf,Italy,top200,MOVE_DOWN,22985.0
Salgo Pa la Calle,26,2019-05-19,El Franko Dj,https://open.spotify.com/track/6MUf7RqJqLJODM68bMyrKc,Argentina,viral50,MOVE_UP,
VVS (feat. Gunna),72,2021-02-23,Capo Plaza,https://open.spotify.com/track/6t5avACouegDhYdGljoKt1,Italy,top200,MOVE_UP,63865.0
idontwannabeyouanymore,134,2019-03-26,Billie Eilish,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu,United Kingdom,top200,MOVE_UP,61738.0
boyfriend (with Social House),99,2019-10-19,Ariana Grande,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t,Taiwan,top200,MOVE_DOWN,9454.0
Goosebumps - Remix,32,2021-02-12,"Travis Scott, HVME",https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9,Bulgaria,top200,MOVE_DOWN,1990.0
Tengo Sed,42,2019-06-26,Bardero$,https://open.spotify.com/track/45oaQp2K8wTTVhBBvC1eRq,Uruguay,viral50,MOVE_DOWN,
Don't Start Now,122,2021-03-04,Dua Lipa,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,Switzerland,top200,MOVE_UP,6751.0
Nonstop,142,2019-10-03,Drake,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,Canada,top200,MOVE_UP,35119.0
Slumber Party (feat. Princess Nokia),197,2021-04-03,Ashnikko,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ,Germany,top200,NEW_ENTRY,59193.0
Arcade,41,2020-10-31,Duncan Laurence,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD,Bulgaria,viral50,MOVE_DOWN,
Violent,43,2021-02-10,carolesdaughter,https://open.spotify.com/track/7CFfqRW50ffULvBv7lfIIg,India,viral50,MOVE_UP,
Heat Waves,110,2021-06-19,Glass Animals,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,Norway,top200,MOVE_UP,15154.0
Thunder,8,2017-05-02,Imagine Dragons,https://open.spotify.com/track/56lBX2WHqfGuoeZxZvUnVj,Brazil,viral50,SAME_POSITION,
Morado,18,2020-04-29,J Balvin,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr,Honduras,top200,MOVE_UP,5586.0
Hablamos Mañana,36,2020-03-05,"Bad Bunny, Duki, Pablo Chill-E",https://open.spotify.com/track/1V8XneTrX6kKeoxYbk4x6h,Argentina,top200,MOVE_UP,92121.0
Trinità,65,2017-05-20,Guè Pequeno,https://open.spotify.com/track/3ZAYjLG45dNmihObit1MGL,Italy,top200,MOVE_DOWN,27788.0
Velitas,151,2019-12-08,"Darell, Brytiago",https://open.spotify.com/track/7q3NthaBqFI6s0WnAlnIvq,El Salvador,top200,MOVE_DOWN,1611.0
"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",29,2017-07-02,Major Lazer,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH,Greece,top200,MOVE_DOWN,2072.0
Make Up,186,2017-08-19,Yurufuwa Gang,https://open.spotify.com/track/65KlshIGPBSnlf0SWfhb40,Japan,top200,NEW_ENTRY,2141.0
Deep End,193,2021-01-21,Fousheé,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA,Saudi Arabia,top200,MOVE_DOWN,1904.0
På Topp,29,2020-07-02,"Adel, Asme, Dree Low",https://open.spotify.com/track/5vUW4AnnOlpEhiIzD6vxbv,Sweden,top200,SAME_POSITION,57788.0
Shallow,150,2020-12-18,"Lady Gaga, Bradley Cooper",https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,Global,top200,MOVE_DOWN,1025356.0
Flames,29,2018-04-27,"David Guetta, Sia",https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV,Luxembourg,viral50,MOVE_UP,
Anta Malek,84,2020-09-28,Rabeh Saqer,https://open.spotify.com/track/3mYaoPqSczv15QcyVoQTSd,Saudi Arabia,top200,MOVE_DOWN,2243.0
Spritz,125,2021-09-28,"AlbertNbn, Nane",https://open.spotify.com/track/4urWFRtutwGhMyasLFnZrC,Romania,top200,MOVE_DOWN,2763.0
Last Christmas,2,2020-12-24,Wham!,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,Netherlands,top200,SAME_POSITION,564444.0
Rescue Me,33,2019-07-20,OneRepublic,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,Slovakia,top200,SAME_POSITION,2466.0
Let's Hurt Tonight,24,2017-02-02,OneRepublic,https://open.spotify.com/track/1oc4kHthIpfa2jQnIL33GE,Italy,top200,MOVE_UP,49464.0
love nwantiti (feat. Dj Yo! & AX'EL) - Remix,58,2021-10-11,CKay,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU,Uruguay,top200,MOVE_UP,4422.0
Наливай ми feat. D3MO,102,2021-06-16,Billy Hlapeto,https://open.spotify.com/track/2VLkqMSEuj10HushVQ93jD,Bulgaria,top200,MOVE_DOWN,1146.0
Polvere (feat. Capo Plaza),88,2020-10-22,"Tedua, Chris Nolan, AVA",https://open.spotify.com/track/0ZzXPo0gS5h718w7WErG44,Italy,top200,MOVE_UP,64141.0
Inolvidable,47,2020-06-30,"Ovy On The Drums, Beéle",https://open.spotify.com/track/0OTtnwUO8natNWSwdZvXVF,Chile,top200,MOVE_UP,49574.0
Mood Swings (feat. Lil Tjay),84,2020-12-12,Pop Smoke,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,Australia,top200,MOVE_DOWN,59115.0
Quiere Beber,41,2018-07-31,Anuel AA,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z,Honduras,viral50,MOVE_DOWN,
Amantes,89,2018-02-08,"Greeicy, Mike Bahía",https://open.spotify.com/track/3IyPnNX142pvWx6D5CiimD,Guatemala,top200,MOVE_DOWN,2192.0
EVERYDAY,187,2018-05-22,WINNER,https://open.spotify.com/track/42rziXmwGA04hNSMi2MliA,Thailand,top200,MOVE_DOWN,1728.0
Need to Know,99,2021-10-07,Doja Cat,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi,Netherlands,top200,MOVE_UP,37487.0
good 4 u,180,2021-11-06,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,Argentina,top200,MOVE_DOWN,36610.0
Mug,98,2018-08-28,"Killer Kamal, Pietju Bell",https://open.spotify.com/track/1iyrsJVbYzvRvyNdSegCJr,Netherlands,top200,MOVE_DOWN,31939.0
Mama,26,2017-10-16,"Jonas Blue, William Singe",https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,Slovakia,top200,MOVE_UP,1662.0
Two Birds,25,2021-12-10,Regina Spektor,https://open.spotify.com/track/2n0U2OG5d6TuW5mKx7YrC0,Malaysia,viral50,SAME_POSITION,
Let You Down,9,2018-01-02,NF,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,Belgium,top200,MOVE_UP,19034.0
Франция,128,2021-04-16,"JAMIK, PUSSYKILLER",https://open.spotify.com/track/2ig9i7fHMdqXQREpMlO9y7,Latvia,top200,NEW_ENTRY,1015.0
Dueles,163,2017-03-16,Jesse & Joy,https://open.spotify.com/track/1iRvhKiXRElIH2Uf4gd95P,Peru,top200,MOVE_DOWN,5469.0
Impaciente,27,2019-06-02,"Chencho Corleone, Miky Woodz",https://open.spotify.com/track/7929JFNqTV6t6wWWHzpaVU,Honduras,viral50,MOVE_UP,
Freaks,31,2021-05-03,Surf Curse,https://open.spotify.com/track/0HUTL8i4y4MiGCPId7M7wb,Netherlands,viral50,MOVE_DOWN,
CANCIÓN CON YANDEL,38,2020-07-13,"Yandel, Bad Bunny",https://open.spotify.com/track/3pm4XtcsRIFFtH2UErk62R,El Salvador,top200,MOVE_DOWN,4914.0
Awadeeh,49,2021-09-03,Abo El Anwar,https://open.spotify.com/track/6X3T09NqZfGACrko9EYN7r,Egypt,top200,MOVE_DOWN,4829.0
Демоны,82,2021-08-03,Три дня дождя,https://open.spotify.com/track/4H15QMzixtVgXvaLPzXN3V,Russia,top200,MOVE_DOWN,19193.0
Te Robaré,13,2019-05-17,"Nicky Jam, Ozuna",https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,Peru,top200,SAME_POSITION,78551.0
Hasta Que Dios Diga,19,2020-06-12,"Anuel AA, Bad Bunny",https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1,Nicaragua,top200,SAME_POSITION,2479.0
Caraluna,120,2018-04-25,Bacilos,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums,Bolivia,top200,MOVE_DOWN,1124.0
Fly Me To The Moon,47,2017-02-07,"Frank Sinatra, Count Basie",https://open.spotify.com/track/66wg8mmkyOHQwLKHj4ghdi,Bolivia,viral50,MOVE_DOWN,
Skt Un Blunt,16,2019-07-15,Kiddtetoon,https://open.spotify.com/track/3phS9f1yltwiX49tXgpE6c,Chile,viral50,MOVE_DOWN,
Olha a Explosão,132,2018-02-14,MC Kevinho,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn,Portugal,top200,MOVE_DOWN,3663.0
Caramelo,14,2020-07-29,Ozuna,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG,Ecuador,top200,SAME_POSITION,19814.0
Sólskin,98,2021-07-20,Hafdís Huld,https://open.spotify.com/track/76Y8XoegQ5wzOzbUeDOMos,Iceland,top200,MOVE_UP,1119.0
Café,53,2019-07-15,Vitão,https://open.spotify.com/track/6i9ToXS6CAfjpp8veBklg1,Brazil,top200,MOVE_UP,146731.0
SAD!,48,2018-09-21,XXXTENTACION,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,Slovakia,top200,MOVE_DOWN,1946.0
Scusate per il Disagio,70,2017-07-17,"Amedeo Preziosi, Riccardo Dose, Awed",https://open.spotify.com/track/5Sg8ZU4sLqsTOEd8PuGmvv,Italy,top200,MOVE_DOWN,29979.0
You’re The Best Thing About Me - U2 Vs. Kygo,36,2017-09-29,U2,https://open.spotify.com/track/4A95W8Z7DGEFvD2j7pmtUB,Czech Republic,viral50,NEW_ENTRY,
Touchdown,110,2018-05-26,"Kidd Keo, Aleman",https://open.spotify.com/track/1g2pomnU3K9f0f5wW4k0N0,Spain,top200,NEW_ENTRY,33943.0
Champion (feat. Travis Scott),23,2018-06-02,NAV,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo,Israel,viral50,NEW_ENTRY,
Leave Before You Love Me (with Jonas Brothers),83,2021-08-04,Marshmello,https://open.spotify.com/track/4qu63nuBpdn0qHUHuObEj1,Taiwan,top200,MOVE_DOWN,9983.0
New Rules,157,2018-08-14,Dua Lipa,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,Dominican Republic,top200,MOVE_DOWN,1217.0
Walk It Talk It,88,2018-05-21,"Migos, Drake",https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP,Czech Republic,top200,MOVE_DOWN,2812.0
Las Vegas,152,2020-05-24,Jok'air,https://open.spotify.com/track/6L2bXG181V9k56XS167r1P,France,top200,MOVE_UP,39496.0
Take Me Somewhere Else,29,2019-10-04,Eik Octobre,https://open.spotify.com/track/37EJ2kCLr8RoXDxYE5cHrF,Global,viral50,MOVE_UP,
Te Amo Sem Compromisso,1,2019-09-14,MC Doni,https://open.spotify.com/track/4mkagJJ8AM1hzeyrgAJc3x,Brazil,viral50,SAME_POSITION,
Head & Heart (feat. MNEK),48,2020-09-26,Joel Corry,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,Canada,viral50,MOVE_UP,
Honestly (feat. Bear Redell),15,2017-11-10,"Francis Davila, MING",https://open.spotify.com/track/3aQ0R6GcuBDcbMq2UzYNhk,Guatemala,viral50,MOVE_UP,
Tusa,142,2021-07-21,"KAROL G, Nicki Minaj",https://open.spotify.com/track/0dKg2vGC1hFqcK5LGTaKzX,Panama,top200,MOVE_UP,2024.0
"Mere Sohneya (From ""Kabir Singh"")",125,2021-02-04,"Sachet Tandon, Parampara Tandon, Sachet-Parampara",https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg,India,top200,MOVE_UP,51442.0
when the party's over,44,2019-06-02,Billie Eilish,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,Denmark,top200,MOVE_UP,19950.0
Yes Indeed,24,2018-06-08,"Lil Baby, Drake",https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,South Africa,top200,MOVE_DOWN,1875.0
Рашан моуст уонтэд,165,2020-11-13,kizaru,https://open.spotify.com/track/4w98f7dBwMsNAcVlLaL9GU,Russia,top200,MOVE_UP,11012.0
Perreo en La Luna,62,2019-12-27,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid",https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV,Colombia,top200,MOVE_UP,16201.0
Memories,11,2020-06-10,Maroon 5,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,Singapore,top200,MOVE_UP,20616.0
Bonita,130,2021-05-18,Jeeiph,https://open.spotify.com/track/2Q7KYjCv7XaLc0KRGY9m50,Honduras,top200,MOVE_DOWN,1882.0
不許你注定一人,116,2021-11-08,Dear Jane,https://open.spotify.com/track/0B2fMb8KALZeoFbRv7m3iE,Hong Kong,top200,MOVE_UP,4455.0
Poco,169,2021-06-22,"Reik, Christian Nodal",https://open.spotify.com/track/6VZMIyzOupI4vA68RaUgXb,Mexico,top200,MOVE_DOWN,90782.0
Gib Gas,141,2019-06-23,"Ufo361, Luciano",https://open.spotify.com/track/7MqL7uh6zGd8x0B9srz3r0,Germany,top200,MOVE_DOWN,68053.0
"你,好不好? - TVBS連續劇【遺憾拼圖】片尾曲",39,2018-09-11,Eric Chou,https://open.spotify.com/track/2gug6MRv4xQFYi9LA3PJCS,Singapore,top200,SAME_POSITION,14010.0
World Is Spinning,35,2021-09-27,DMAD,https://open.spotify.com/track/313F7TP2xczgB8H2aW5eTH,Czech Republic,viral50,MOVE_UP,
Young Summer,66,2021-04-18,Tungevaag,https://open.spotify.com/track/1OfHes9WQdGQSIgNwrqIAw,Norway,top200,MOVE_UP,16359.0
البوصلة ضاعت,38,2020-05-06,Marwan Moussa,https://open.spotify.com/track/3OFejsaM3NDkclJg3rjWI2,Egypt,top200,MOVE_DOWN,1631.0
Don’t Forget Your Roots,49,2020-11-27,SIX60,https://open.spotify.com/track/5mUiad5pDU1wFvIbtKgJKB,New Zealand,top200,MOVE_UP,14754.0
bad guy,2,2019-05-14,Billie Eilish,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,South Africa,top200,SAME_POSITION,6853.0
It's Beginning to Look a Lot like Christmas,32,2019-12-23,Michael Bublé,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,Portugal,top200,MOVE_UP,16105.0
Whenever (feat. Conor Maynard),49,2018-11-26,"Kris Kross Amsterdam, The Boy Next Door",https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z,France,top200,MOVE_UP,68907.0
منحوس,29,2021-02-12,Wegz,https://open.spotify.com/track/3BvoCcikN9kzklSGjD2APf,Egypt,top200,MOVE_UP,3724.0
NOT SOBER (feat. Polo G & Stunna Gambino),55,2021-07-29,The Kid LAROI,https://open.spotify.com/track/1JXBNvlDEl2epKSJ9EOgKX,Sweden,top200,SAME_POSITION,32431.0
God's Plan,166,2019-08-21,Drake,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,Saudi Arabia,top200,MOVE_DOWN,1273.0
A Primera Vista,29,2017-03-23,Pedro Aznar,https://open.spotify.com/track/4Xunts6NLofGZCFEICTDTg,Bolivia,viral50,MOVE_DOWN,
Surto De Amor - Ao Vivo Em Uberlândia / 2018,199,2020-06-21,"Bruno & Marrone, Jorge & Mateus",https://open.spotify.com/track/5mFn4teAi2HMi7kRHliyFL,Brazil,top200,NEW_ENTRY,75965.0
Amor y dolor,185,2017-10-19,"Carlos Baute, Alexis y Fido",https://open.spotify.com/track/4efQTJSX6Jca1hHZNi74Zd,Spain,top200,MOVE_UP,19514.0
No Censor,6,2020-01-18,"Zone 2, Unruly Bad, Karma, Trizzac, BGody, Lr, Kwengface",https://open.spotify.com/track/2TobINgZFWFedtjUdH994k,United Kingdom,viral50,MOVE_DOWN,
Way Out (feat. Big Sean),34,2021-01-09,Jack Harlow,https://open.spotify.com/track/57VeLYXrvNxe8Vs18K2M9W,Israel,viral50,MOVE_UP,
CANGURO,107,2019-09-17,WOS,https://open.spotify.com/track/4wyNKAZe82BNlp2lHiR1FX,Mexico,top200,MOVE_UP,85645.0
Wait,30,2018-01-26,Maroon 5,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59,Lithuania,top200,MOVE_UP,1334.0
Already Dead,182,2021-11-21,Juice WRLD,https://open.spotify.com/track/7qM1BWAsZMTYh4BcYLb0uQ,Sweden,top200,MOVE_UP,17889.0
+Linda,47,2020-08-17,Dalex,https://open.spotify.com/track/5cBrOhKDyiJF9bPGUHKkG0,Mexico,top200,MOVE_UP,169568.0
Fíjate Que Si,65,2018-12-31,Edwin Luna y La Trakalosa de Monterrey,https://open.spotify.com/track/7FEmLU7M5aZ5O7FlOdxB33,El Salvador,top200,MOVE_UP,1945.0
"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",133,2019-03-10,KitschKrieg,https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S,Switzerland,top200,MOVE_DOWN,5689.0
Capable,8,2021-08-10,Draganov,https://open.spotify.com/track/4zF7wq0oaptF2PfNmIWE36,Morocco,top200,SAME_POSITION,12224.0
Runaway,107,2019-12-31,"Sebastian Yatra, Daddy Yankee, Natti Natasha, Jonas Brothers",https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ,Nicaragua,top200,NEW_ENTRY,1031.0
El Efecto - Remix,190,2020-03-07,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",https://open.spotify.com/track/74j34STf8L6uADnTN69ohv,Guatemala,top200,MOVE_DOWN,3769.0
Déjala Que Vuelva (feat. Manuel Turizo),19,2018-07-05,Piso 21,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G,Bolivia,top200,MOVE_DOWN,4881.0
Angsajoli,30,2019-05-19,Thami,https://open.spotify.com/track/5TPBan446tUQ2a3rT0gX37,South Africa,viral50,MOVE_UP,
In the End,194,2017-09-27,Linkin Park,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,Costa Rica,top200,MOVE_UP,2378.0
Si Se Da - Remix,51,2020-02-28,"Myke Towers, Farruko, Arcangel, Sech, Zion",https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD,El Salvador,top200,MOVE_DOWN,4736.0
Hasta la Raíz,91,2021-11-08,Natalia Lafourcade,https://open.spotify.com/track/3lGMtkONrZdJ8kTCg6KIFf,Mexico,top200,MOVE_UP,134679.0
Nonstop,177,2019-03-08,Drake,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,Israel,top200,MOVE_DOWN,1828.0
Happier,194,2020-07-16,"Marshmello, Bastille",https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,United Kingdom,top200,MOVE_DOWN,50212.0
Too Much To Ask,31,2017-09-20,Niall Horan,https://open.spotify.com/track/3hRZsdTF5uyGA2uhNqEuhm,Norway,top200,SAME_POSITION,48981.0
China,35,2020-03-13,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna",https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,Mexico,top200,MOVE_UP,277722.0
The Business,33,2021-08-11,Tiësto,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,Bulgaria,top200,MOVE_DOWN,1989.0
Kings & Queens,98,2021-01-20,Ava Max,https://open.spotify.com/track/7a53HqqArd4b9NF4XAmlbI,Netherlands,top200,MOVE_DOWN,31276.0
That's What I Like,22,2017-03-04,Bruno Mars,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,Philippines,viral50,MOVE_DOWN,
Ain't Shit,117,2021-07-18,Doja Cat,https://open.spotify.com/track/5lAnYvAIkSDNXqfo7DyFUm,Israel,top200,MOVE_UP,4056.0
PPP,50,2019-03-30,Kevin Roldan,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,Mexico,top200,SAME_POSITION,149962.0
Chicharrón,109,2019-11-05,"Guaynaa, Cauty",https://open.spotify.com/track/5UVa8Qqb9L1dVxl3jKQ5J1,Bolivia,top200,MOVE_DOWN,1930.0
ハゼ馳せる果てるまで,34,2019-11-17,ZUTOMAYO,https://open.spotify.com/track/2wrSQcRHBksoXNMn4lZNfv,Japan,viral50,MOVE_DOWN,
Your Song,56,2020-10-24,Parokya Ni Edgar,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD,Philippines,top200,MOVE_DOWN,62605.0
Soldi,183,2019-11-15,Mahmood,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3,Greece,top200,MOVE_DOWN,1862.0
You Need To Calm Down,13,2019-07-07,Taylor Swift,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS,New Zealand,top200,MOVE_UP,22653.0
HOLD ME TIGHT OR DON’T,49,2017-11-21,Fall Out Boy,https://open.spotify.com/track/5VJ1eVOnlAlaA2mQcwmKC8,Canada,viral50,MOVE_UP,
Holiday,28,2020-08-13,Little Mix,https://open.spotify.com/track/44gz3bzhdcGUFgA5oc1wSu,Ireland,top200,SAME_POSITION,17321.0
Shape of You,53,2018-03-25,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,France,top200,MOVE_DOWN,50248.0
No Lie,185,2017-12-24,"Sean Paul, Dua Lipa",https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw,Chile,top200,MOVE_DOWN,13883.0
Starboy,78,2017-04-25,"The Weeknd, Daft Punk",https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,Peru,top200,MOVE_UP,11669.0
Maghrebins,38,2019-12-14,"Mister You, Balti",https://open.spotify.com/track/4U5h7GaXXXNOLpuo5vr3dU,Morocco,top200,MOVE_UP,1803.0
Blanka,131,2019-04-30,PNL,https://open.spotify.com/track/295SxdR1DqunCNwd0U767w,Switzerland,top200,MOVE_DOWN,6443.0
Shivers,3,2021-11-07,Ed Sheeran,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5,Denmark,top200,MOVE_DOWN,63562.0
Roses - Imanbek Remix,11,2020-07-01,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,Greece,top200,SAME_POSITION,12869.0
La Nota,6,2020-12-04,"Manuel Turizo, Rauw Alejandro, Myke Towers",https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq,Colombia,top200,SAME_POSITION,86371.0
DÁKITI,30,2021-04-24,"Bad Bunny, Jhay Cortez",https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,Switzerland,top200,MOVE_UP,18879.0
JUNGLE,112,2019-09-18,MellemFingaMuzik,https://open.spotify.com/track/0VWTSWZVask2dSMShSphvM,Denmark,top200,MOVE_UP,11987.0
Blinding Lights,87,2021-10-10,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,France,top200,MOVE_UP,56274.0
La fórmula (feat. Chris Jedi),74,2018-02-21,"De La Ghetto, Daddy Yankee, Ozuna",https://open.spotify.com/track/4XCQtUoRSh22Ep18ULmDnT,Argentina,top200,MOVE_UP,32673.0
Levitating,87,2020-04-03,Dua Lipa,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP,Lithuania,top200,MOVE_DOWN,1035.0
Moral of the Story,183,2020-05-05,Ashe,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,Norway,top200,MOVE_DOWN,9633.0
Happier,137,2019-01-03,Ed Sheeran,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,Czech Republic,top200,MOVE_DOWN,2639.0
Sinh Ra Đã Là Thứ Đối Lập Nhau,3,2021-01-31,"Emcee L (Da LAB), Badbies",https://open.spotify.com/track/6IAqflHsPVm4EpYghXauX7,Vietnam,viral50,SAME_POSITION,
กอดในใจ,4,2020-05-25,"Billkin, JAYLERR",https://open.spotify.com/track/5f2KxK16ijFLqMoqFN2qkK,Thailand,viral50,MOVE_DOWN,
Blueberry Faygo,16,2020-03-25,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,Egypt,viral50,MOVE_UP,
紅衣女孩,30,2019-01-03,Jolin Tsai,https://open.spotify.com/track/4K7RVctw6wgiwEJcP0eWiF,Taiwan,top200,MOVE_UP,12794.0
Bukan Salah Jodoh,8,2020-09-21,Adriansyah Martin,https://open.spotify.com/track/3GQqMyvluQrcdQ5WNnCKUj,Indonesia,viral50,NEW_ENTRY,
Musica leggerissima,60,2021-07-17,"Colapesce, Dimartino",https://open.spotify.com/track/4LAWJfQbfeMrlX0ShqhC2a,Italy,top200,MOVE_DOWN,100980.0
Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,39,2021-03-17,Nathan Evans,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN,Taiwan,viral50,MOVE_UP,
SAD!,82,2018-05-07,XXXTENTACION,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,Poland,top200,MOVE_DOWN,13388.0
Me Dediqué a Perderte,179,2020-01-16,Alejandro Fernández,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr,El Salvador,top200,MOVE_UP,1738.0
Me Voy,31,2019-01-17,Rombai,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf,Peru,viral50,MOVE_DOWN,
Save Your Tears,39,2021-04-21,The Weeknd,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,Guatemala,top200,SAME_POSITION,12144.0
The Git Up,171,2019-09-17,Blanco Brown,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm,Austria,top200,MOVE_UP,4173.0
Dreams - 2004 Remaster,61,2021-05-08,Fleetwood Mac,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,Canada,top200,MOVE_UP,54165.0
